Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2009,31.3559322033898,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2008,30.5084745762712,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2007,30.5084745762712,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2006,30.5084745762712,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2005,30.5084745762712,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2004,18.4357541899441,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2003,18.4357541899441,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2002,18.4357541899441,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2001,14.4067796610169,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,2000,14.4067796610169,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,1999,5.98290598290598,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Burundi,BDI,1998,11.864406779661,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2022,38.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2021,38.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2020,25,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2019,23.6111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2018,23.6111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2017,23.6111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2016,23.6111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2015,20.8333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2014,20.8333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2013,20.8333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2012,20.8333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2011,20.8333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2010,18.0555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2009,18.0555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2008,18.0555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2007,18.0555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2006,15.2777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2005,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2004,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2003,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2002,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2001,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,2000,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,1999,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,1998,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cabo Verde,CPV,1997,11.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2022,20.8,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2021,21.6,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2020,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2019,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2018,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2017,20.3252032520325,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2016,20.3252032520325,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2015,20.3252032520325,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2014,20.3252032520325,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2013,20.3252032520325,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2012,20.3252032520325,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2011,20.3252032520325,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2010,21.1382113821138,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2009,21.1382113821138,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2008,16.260162601626,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2007,19.5121951219512,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2006,9.75609756097561,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2005,9.75609756097561,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2004,9.75609756097561,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2003,9.75609756097561,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2002,7.37704918032787,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2001,7.37704918032787,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,2000,7.37704918032787,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,1999,8.19672131147541,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,1998,5.83333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cambodia,KHM,1997,5.83333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2022,33.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2021,33.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2020,33.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2019,31.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2018,31.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2017,31.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2016,31.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2015,31.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2014,31.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2013,31.1111111111111,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2012,13.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2011,13.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2010,13.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2009,13.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2008,13.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2007,13.8888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2006,8.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2005,8.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2004,8.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2003,8.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2002,8.88888888888889,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2001,5.55555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,2000,5.55555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,1999,5.55555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,1998,5.55555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Cameroon,CMR,1997,5.55555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2022,30.4733727810651,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2021,30.4733727810651,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2020,28.9940828402367,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2019,28.9940828402367,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2018,26.9461077844311,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2017,26.2686567164179,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2016,26.0355029585799,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2015,26.0355029585799,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2014,25.0814332247557,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2013,24.6753246753247,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2012,24.6753246753247,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2011,24.7557003257329,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2010,22.0779220779221,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2009,22.0779220779221,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2008,22.0779220779221,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2007,21.3114754098361,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2006,20.7792207792208,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2005,21.1038961038961,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2004,21.1038961038961,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2003,20.5980066445183,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2002,20.5980066445183,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,2001,20.5980066445183,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,1999,20.5980066445183,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,1998,20.5980066445183,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Canada,CAN,1997,20.5980066445183,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2022,12.8571428571429,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2021,12.8571428571429,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2020,8.57142857142857,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2019,8.57142857142857,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2018,8.57142857142857,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2017,8.57142857142857,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2016,7.19424460431655,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2012,12.5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2011,12.5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2010,9.61538461538462,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2009,9.61538461538462,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2008,10.4761904761905,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2007,10.4761904761905,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2006,10.4761904761905,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2005,10.4761904761905,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2002,7.3394495412844,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2001,7.3394495412844,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,2000,7.3394495412844,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,1999,7.3394495412844,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,1998,3.52941176470588,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Central African Republic,CAF,1997,3.52941176470588,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2022,25.8883248730964,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2021,32.258064516129,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2020,15.4320987654321,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2019,14.8809523809524,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2018,15.2542372881356,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2017,12.7659574468085,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2016,14.8936170212766,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2015,14.8936170212766,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2014,14.8936170212766,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Chad,TCD,2013,14.8936170212766,
